# r[kpc] vc[km/s] rho v TMdot[Msun/yr] = 9.973931e-01 rsonic[kpc] = 3.800000e-01 Z2Zsun = 3.33e-01 
3.024605e-01 9.206201e+01 3.786132e-25 1.516437e+02 3.965727e+05
3.171851e-01 9.340280e+01 3.592926e-25 1.453060e+02 4.576625e+05
3.440451e-01 9.566957e+01 3.295435e-25 1.346523e+02 5.571660e+05
3.669167e-01 9.743652e+01 3.070224e-25 1.270727e+02 6.277102e+05
3.746969e-01 9.800914e+01 2.997895e-25 1.247903e+02 6.492624e+05
3.779376e-01 9.824266e+01 2.969042e-25 1.238514e+02 6.580422e+05
3.787427e-01 9.830068e+01 2.962347e-25 1.236041e+02 6.602604e+05
3.796200e-01 9.836390e+01 2.954655e-25 1.233538e+02 6.626039e+05
3.803800e-01 9.841867e+01 2.945209e-25 1.232554e+02 6.642023e+05
3.812547e-01 9.848170e+01 2.937631e-25 1.230070e+02 6.665192e+05
3.820621e-01 9.853988e+01 2.931037e-25 1.227632e+02 6.687053e+05
3.854960e-01 9.878733e+01 2.901655e-25 1.218069e+02 6.776580e+05
3.950016e-01 9.945784e+01 2.819384e-25 1.194003e+02 7.012000e+05
4.133140e-01 1.007142e+02 2.662386e-25 1.154852e+02 7.430104e+05
4.567826e-01 1.035480e+02 2.339323e-25 1.076089e+02 8.330602e+05
5.048228e-01 1.064831e+02 2.051642e-25 1.004565e+02 9.221264e+05
5.579155e-01 1.095123e+02 1.803184e-25 9.357945e+01 1.010565e+06
6.165920e-01 1.126569e+02 1.589798e-25 8.689995e+01 1.097419e+06
6.814395e-01 1.159401e+02 1.405017e-25 8.050469e+01 1.182199e+06
7.531072e-01 1.193807e+02 1.243676e-25 7.446230e+01 1.264842e+06
8.323121e-01 1.230056e+02 1.102217e-25 6.878883e+01 1.345194e+06
9.198472e-01 1.268350e+02 9.775545e-26 6.350166e+01 1.423334e+06
1.016588e+00 1.308747e+02 8.675111e-26 5.858576e+01 1.498955e+06
1.123504e+00 1.351719e+02 7.700093e-26 5.403961e+01 1.572017e+06
1.241664e+00 1.396774e+02 6.837287e-26 4.982709e+01 1.641598e+06
1.372251e+00 1.444250e+02 6.070488e-26 4.594802e+01 1.707639e+06
1.516572e+00 1.495046e+02 5.386220e-26 4.239820e+01 1.769906e+06
1.676071e+00 1.543970e+02 4.775183e-26 3.915458e+01 1.828215e+06
1.852345e+00 1.598177e+02 4.228542e-26 3.620121e+01 1.882514e+06
2.047157e+00 1.654131e+02 3.737787e-26 3.353052e+01 1.932270e+06
2.262459e+00 1.712068e+02 3.296384e-26 3.112850e+01 1.977686e+06
2.500404e+00 1.772012e+02 2.898808e-26 2.898128e+01 2.018559e+06
2.763374e+00 1.831029e+02 2.541569e-26 2.706301e+01 2.054445e+06
3.054000e+00 1.893553e+02 2.220890e-26 2.535667e+01 2.084639e+06
3.375192e+00 1.952195e+02 1.933780e-26 2.384259e+01 2.108697e+06
3.730164e+00 2.010173e+02 1.677684e-26 2.250045e+01 2.126426e+06
4.122469e+00 2.064964e+02 1.449878e-26 2.131626e+01 2.137456e+06
4.556033e+00 2.117487e+02 1.248069e-26 2.027427e+01 2.141706e+06
5.035195e+00 2.165189e+02 1.069968e-26 1.936216e+01 2.139051e+06
5.564751e+00 2.207876e+02 9.135781e-27 1.856608e+01 2.129658e+06
6.150001e+00 2.244613e+02 7.769531e-27 1.787361e+01 2.113774e+06
6.796802e+00 2.273851e+02 6.582485e-27 1.727262e+01 2.091795e+06
7.511628e+00 2.296234e+02 5.557447e-27 1.674996e+01 2.064346e+06
8.301633e+00 2.311539e+02 4.676962e-27 1.629545e+01 2.031954e+06
9.174723e+00 2.317167e+02 3.925378e-27 1.589608e+01 1.995498e+06
1.013964e+01 2.316878e+02 3.287289e-27 1.554084e+01 1.955788e+06
1.120603e+01 2.307322e+02 2.748253e-27 1.521938e+01 1.913767e+06
1.238458e+01 2.292386e+02 2.294381e-27 1.492551e+01 1.870687e+06
1.368708e+01 2.271842e+02 1.913944e-27 1.464895e+01 1.827347e+06
1.512656e+01 2.246822e+02 1.596123e-27 1.438171e+01 1.784230e+06
